year,region,residence,metric,unit,value
2012,GREATER CHINA,China,Major Attractions and Sites | Gardens by the Bay,%,3.240876386771911
2012,GREATER CHINA,China,Major Attractions and Sites | Sentosa,%,28.08672756980452
2012,GREATER CHINA,China,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.493498120621076
2012,GREATER CHINA,China,Major Attractions and Sites | Singapore Zoo,%,6.278565405545298
2012,GREATER CHINA,China,Major Attractions and Sites | Night Safari,%,4.190464511524136
2012,GREATER CHINA,China,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,3.815165717413111
2012,GREATER CHINA,China,Major Attractions and Sites | National Orchid Gardens,%,5.442501473498476
2012,GREATER CHINA,China,Free Access Attractions and Sites | Orchard Road,%,36.43785445760538
2012,GREATER CHINA,China,Free Access Attractions and Sites | Chinatown,%,28.81072217818619
2012,GREATER CHINA,China,Free Access Attractions and Sites | Merlion Park,%,34.82733043339418
2012,GREATER CHINA,China,Free Access Attractions and Sites | Little India,%,14.37107976426744
2012,GREATER CHINA,China,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.013097016145878
2012,GREATER CHINA,China,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,8.215856462711937
2012,GREATER CHINA,China,Free Access Attractions and Sites | Singapore Botanic Gardens,%,9.857224156632146
2012,GREATER CHINA,China,Free Access Attractions and Sites | Raffles Hotel,%,5.742112980435626
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,36.72790520806478
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Gardens by the Bay,%,5.470188089200999
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Sentosa,%,14.83961324691204
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.241194970943972
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Zoo,%,5.501476831732793
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Night Safari,%,5.876022714307597
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.745775387953562
2012,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | National Orchid Gardens,%,1.776495651268657
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Orchard Road,%,39.82865033368883
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Chinatown,%,31.67313862717724
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Merlion Park,%,12.81755119869082
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Little India,%,11.25478293776105
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,3.902250293058815
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,9.89914330610379
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore Botanic Gardens,%,3.163542994965029
2012,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Raffles Hotel,%,4.541592515494675
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,36.74535247278364
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Gardens by the Bay,%,6.448831474261209
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Sentosa,%,20.21732840966205
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.115456700541124
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Zoo,%,6.161460533938876
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Night Safari,%,7.12652511295847
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,6.145240835793261
2012,GREATER CHINA,Taiwan,Major Attractions and Sites | National Orchid Gardens,%,4.017833578440476
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Orchard Road,%,34.00311832953847
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Chinatown,%,32.43443547834865
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Merlion Park,%,17.76822356572514
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Little India,%,21.56339448082139
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,4.824564355905356
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,10.70097984877123
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,7.271720262097002
2012,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Raffles Hotel,%,5.249862775414223
2012,NORTH ASIA,Japan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,37.59168574575705
2012,NORTH ASIA,Japan,Major Attractions and Sites | Gardens by the Bay,%,4.770546020896048
2012,NORTH ASIA,Japan,Major Attractions and Sites | Sentosa,%,14.98777354433115
2012,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,8.747593797262873
2012,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Zoo,%,8.31420858374911
2012,NORTH ASIA,Japan,Major Attractions and Sites | Night Safari,%,19.72183620561738
2012,NORTH ASIA,Japan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.380807608731864
2012,NORTH ASIA,Japan,Major Attractions and Sites | National Orchid Gardens,%,7.337037622100584
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Orchard Road,%,39.38156945346083
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Chinatown,%,34.80229101667964
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Merlion Park,%,30.80420481728037
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Little India,%,21.38504130134386
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,3.671083735405176
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,12.19272499929022
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,10.11662728663069
2012,NORTH ASIA,Japan,Free Access Attractions and Sites | Raffles Hotel,%,10.17373846856793
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,31.37766314160731
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Gardens by the Bay,%,3.936429236943766
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Sentosa,%,32.0465231442873
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,13.06127515373883
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Zoo,%,10.70982783015569
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Night Safari,%,12.01566197314371
2012,NORTH ASIA,South Korea,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,19.50855770095628
2012,NORTH ASIA,South Korea,Major Attractions and Sites | National Orchid Gardens,%,12.69051052468822
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Orchard Road,%,48.70613600920257
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Chinatown,%,44.58470417563829
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Merlion Park,%,24.88461805580882
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Little India,%,25.36482254302136
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.913624516586513
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,31.06311001220199
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore Botanic Gardens,%,27.06623676139366
2012,NORTH ASIA,South Korea,Free Access Attractions and Sites | Raffles Hotel,%,18.67602707897499
2012,SOUTH ASIA,India,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,41.78147107178195
2012,SOUTH ASIA,India,Major Attractions and Sites | Gardens by the Bay,%,4.106795143838401
2012,SOUTH ASIA,India,Major Attractions and Sites | Sentosa,%,38.85370622442867
2012,SOUTH ASIA,India,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,20.49224428458872
2012,SOUTH ASIA,India,Major Attractions and Sites | Singapore Zoo,%,13.36266921922188
2012,SOUTH ASIA,India,Major Attractions and Sites | Night Safari,%,24.06893866012142
2012,SOUTH ASIA,India,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,15.92382393034394
2012,SOUTH ASIA,India,Major Attractions and Sites | National Orchid Gardens,%,6.197213714971256
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Orchard Road,%,30.93261436207741
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Chinatown,%,27.51159591621749
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Merlion Park,%,22.94970359165816
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Little India,%,56.60480576011694
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,10.34461584387399
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,7.149429245059165
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore Botanic Gardens,%,8.733196723417244
2012,SOUTH ASIA,India,Free Access Attractions and Sites | Raffles Hotel,%,9.762083542477834
2012,EUROPE,France,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,27.54207876941532
2012,EUROPE,France,Major Attractions and Sites | Gardens by the Bay,%,4.419731160242873
2012,EUROPE,France,Major Attractions and Sites | Sentosa,%,24.0914835135192
2012,EUROPE,France,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.228048241461378
2012,EUROPE,France,Major Attractions and Sites | Singapore Zoo,%,8.002609098298324
2012,EUROPE,France,Major Attractions and Sites | Night Safari,%,17.56463490697153
2012,EUROPE,France,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.692196999578142
2012,EUROPE,France,Major Attractions and Sites | National Orchid Gardens,%,17.28424289597649
2012,EUROPE,France,Free Access Attractions and Sites | Orchard Road,%,51.75667435165827
2012,EUROPE,France,Free Access Attractions and Sites | Chinatown,%,51.86540191151165
2012,EUROPE,France,Free Access Attractions and Sites | Merlion Park,%,22.33915599314033
2012,EUROPE,France,Free Access Attractions and Sites | Little India,%,49.85273876287503
2012,EUROPE,France,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,15.63300338518894
2012,EUROPE,France,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,34.64773023023309
2012,EUROPE,France,Free Access Attractions and Sites | Singapore Botanic Gardens,%,24.25315256518453
2012,EUROPE,France,Free Access Attractions and Sites | Raffles Hotel,%,25.50486324483933
2012,EUROPE,Germany,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,33.32276142012873
2012,EUROPE,Germany,Major Attractions and Sites | Gardens by the Bay,%,9.623796462671187
2012,EUROPE,Germany,Major Attractions and Sites | Sentosa,%,22.5475652662616
2012,EUROPE,Germany,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,20.28876521124422
2012,EUROPE,Germany,Major Attractions and Sites | Singapore Zoo,%,11.01162788478373
2012,EUROPE,Germany,Major Attractions and Sites | Night Safari,%,13.75363019902972
2012,EUROPE,Germany,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.780855280822904
2012,EUROPE,Germany,Major Attractions and Sites | National Orchid Gardens,%,13.23855989677802
2012,EUROPE,Germany,Free Access Attractions and Sites | Orchard Road,%,43.8513285950669
2012,EUROPE,Germany,Free Access Attractions and Sites | Chinatown,%,58.32688876378823
2012,EUROPE,Germany,Free Access Attractions and Sites | Merlion Park,%,26.90548775507139
2012,EUROPE,Germany,Free Access Attractions and Sites | Little India,%,46.02192790241305
2012,EUROPE,Germany,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,14.83254591875842
2012,EUROPE,Germany,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,37.78348439353647
2012,EUROPE,Germany,Free Access Attractions and Sites | Singapore Botanic Gardens,%,20.17869235918468
2012,EUROPE,Germany,Free Access Attractions and Sites | Raffles Hotel,%,27.98561913271313
2012,EUROPE,Italy,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,29.11976933922691
2012,EUROPE,Italy,Major Attractions and Sites | Gardens by the Bay,%,5.439216595313245
2012,EUROPE,Italy,Major Attractions and Sites | Sentosa,%,25.10195490629686
2012,EUROPE,Italy,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,11.14810052543908
2012,EUROPE,Italy,Major Attractions and Sites | Singapore Zoo,%,5.833623785655898
2012,EUROPE,Italy,Major Attractions and Sites | Night Safari,%,10.9182029218653
2012,EUROPE,Italy,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.810310293563084
2012,EUROPE,Italy,Major Attractions and Sites | National Orchid Gardens,%,9.823104814454515
2012,EUROPE,Italy,Free Access Attractions and Sites | Orchard Road,%,64.76155611881092
2012,EUROPE,Italy,Free Access Attractions and Sites | Chinatown,%,41.52987073311721
2012,EUROPE,Italy,Free Access Attractions and Sites | Merlion Park,%,19.73400196710759
2012,EUROPE,Italy,Free Access Attractions and Sites | Little India,%,35.6104829563707
2012,EUROPE,Italy,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,11.92343750433545
2012,EUROPE,Italy,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,41.97871261017369
2012,EUROPE,Italy,Free Access Attractions and Sites | Singapore Botanic Gardens,%,19.31715279166576
2012,EUROPE,Italy,Free Access Attractions and Sites | Raffles Hotel,%,23.44858067966483
2012,EUROPE,Netherlands,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,20.17464179402516
2012,EUROPE,Netherlands,Major Attractions and Sites | Gardens by the Bay,%,6.09078981826101
2012,EUROPE,Netherlands,Major Attractions and Sites | Sentosa,%,17.86718038857427
2012,EUROPE,Netherlands,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,13.22092898873759
2012,EUROPE,Netherlands,Major Attractions and Sites | Singapore Zoo,%,6.586050857702357
2012,EUROPE,Netherlands,Major Attractions and Sites | Night Safari,%,8.167339026415114
2012,EUROPE,Netherlands,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.259259854008935
2012,EUROPE,Netherlands,Major Attractions and Sites | National Orchid Gardens,%,3.677826557198717
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Orchard Road,%,45.18534616939688
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Chinatown,%,39.33932417759011
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Merlion Park,%,20.71849956097079
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Little India,%,29.61586891331318
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,13.59626740309223
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,26.08728896593447
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore Botanic Gardens,%,12.24733453397036
2012,EUROPE,Netherlands,Free Access Attractions and Sites | Raffles Hotel,%,18.90797246871029
2012,EUROPE,Switzerland,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,32.40519655381969
2012,EUROPE,Switzerland,Major Attractions and Sites | Gardens by the Bay,%,4.953228177531797
2012,EUROPE,Switzerland,Major Attractions and Sites | Sentosa,%,22.0095642771231
2012,EUROPE,Switzerland,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,8.528233308254318
2012,EUROPE,Switzerland,Major Attractions and Sites | Singapore Zoo,%,5.90223977965226
2012,EUROPE,Switzerland,Major Attractions and Sites | Night Safari,%,17.22683546950297
2012,EUROPE,Switzerland,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,4.725967543087433
2012,EUROPE,Switzerland,Major Attractions and Sites | National Orchid Gardens,%,10.92886593726914
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Orchard Road,%,50.55826121221244
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Chinatown,%,50.20009415432827
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Merlion Park,%,26.70061257822871
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Little India,%,35.00610580732841
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,16.76606347335869
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,40.99658928561055
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore Botanic Gardens,%,20.43937305663889
2012,EUROPE,Switzerland,Free Access Attractions and Sites | Raffles Hotel,%,24.7661369129183
