series,level,freq,date,value
Under 1 Day (Number),group,monthly,2016-04,301119.0
Under 1 Day (Number),group,monthly,2016-05,288203.0
Under 1 Day (Number),group,monthly,2016-06,253445.0
Under 1 Day (Number),group,monthly,2016-07,312952.0
Under 1 Day (Number),group,monthly,2016-08,284312.0
Under 1 Day (Number),group,monthly,2016-09,225665.0
Under 1 Day (Number),group,monthly,2016-10,259193.0
Under 1 Day (Number),group,monthly,2016-11,284864.0
Under 1 Day (Number),group,monthly,2016-12,327994.0
Under 1 Day (Number),group,monthly,2017-01,319250.0
Under 1 Day (Number),group,monthly,2017-02,293284.0
Under 1 Day (Number),group,monthly,2017-03,316273.0
Under 1 Day (Number),group,monthly,2017-04,295215.0
Under 1 Day (Number),group,monthly,2017-05,265333.0
Under 1 Day (Number),group,monthly,2017-06,270337.0
Under 1 Day (Number),group,monthly,2017-07,296939.0
Under 1 Day (Number),group,monthly,2017-08,280542.0
Under 1 Day (Number),group,monthly,2017-09,264665.0
Under 1 Day (Number),group,monthly,2017-10,287456.0
Under 1 Day (Number),group,monthly,2017-11,301021.0
Under 1 Day (Number),group,monthly,2017-12,330941.0
Under 1 Day (Number),group,monthly,2018-01,346688.0
Under 1 Day (Number),group,monthly,2018-02,314178.0
Under 1 Day (Number),group,monthly,2018-03,347925.0
Under 1 Day (Number),group,monthly,2018-04,326941.0
Under 1 Day (Number),group,monthly,2018-05,300213.0
Under 1 Day (Number),group,monthly,2018-06,321685.0
Under 1 Day (Number),group,monthly,2018-07,318888.0
Under 1 Day (Number),group,monthly,2018-08,315003.0
Under 1 Day (Number),group,monthly,2018-09,305857.0
Under 1 Day (Number),group,monthly,2018-10,309737.0
Under 1 Day (Number),group,monthly,2018-11,310477.0
Under 1 Day (Number),group,monthly,2018-12,317741.0
Under 1 Day (Number),group,monthly,2019-01,371496.0
Under 1 Day (Number),group,monthly,2019-02,319815.0
Under 1 Day (Number),group,monthly,2019-03,346186.0
Under 1 Day (Number),group,monthly,2019-04,332302.0
Under 1 Day (Number),group,monthly,2019-05,311731.0
Under 1 Day (Number),group,monthly,2019-06,321115.0
Under 1 Day (Number),group,monthly,2019-07,330110.0
Under 1 Day (Number),group,monthly,2019-08,325444.0
Under 1 Day (Number),group,monthly,2019-09,301226.0
Under 1 Day (Number),group,monthly,2019-10,320967.0
Under 1 Day (Number),group,monthly,2019-11,333388.0
Under 1 Day (Number),group,monthly,2019-12,383015.0
Under 1 Day (Number),group,monthly,2020-01,387191.0
Under 1 Day (Number),group,monthly,2020-02,200386.0
Under 1 Day (Number),group,monthly,2020-03,64518.0
Under 1 Day (Number),group,monthly,2020-04,229.0
Under 1 Day (Number),group,monthly,2020-05,249.0
Under 1 Day (Number),group,monthly,2020-06,324.0
Under 1 Day (Number),group,monthly,2020-07,319.0
Under 1 Day (Number),group,monthly,2020-08,455.0
Under 1 Day (Number),group,monthly,2020-09,688.0
Under 1 Day (Number),group,monthly,2020-10,742.0
Under 1 Day (Number),group,monthly,2020-11,736.0
Under 1 Day (Number),group,monthly,2020-12,700.0
Under 1 Day (Number),group,monthly,2021-01,522.0
Under 1 Day (Number),group,monthly,2021-02,508.0
Under 1 Day (Number),group,monthly,2021-03,671.0
Under 1 Day (Number),group,monthly,2021-04,530.0
Under 1 Day (Number),group,monthly,2021-05,371.0
Under 1 Day (Number),group,monthly,2021-06,230.0
Under 1 Day (Number),group,monthly,2021-07,229.0
Under 1 Day (Number),group,monthly,2021-08,221.0
Under 1 Day (Number),group,monthly,2021-09,271.0
Under 1 Day (Number),group,monthly,2021-10,342.0
Under 1 Day (Number),group,monthly,2021-11,347.0
Under 1 Day (Number),group,monthly,2021-12,371.0
Under 1 Day (Number),group,monthly,2022-01,371.0
Under 1 Day (Number),group,monthly,2022-02,473.0
Under 1 Day (Number),group,monthly,2022-03,1541.0
Under 1 Day (Number),group,monthly,2022-04,20852.0
Under 1 Day (Number),group,monthly,2022-05,47802.0
Under 1 Day (Number),group,monthly,2022-06,70617.0
Under 1 Day (Number),group,monthly,2022-07,108581.0
Under 1 Day (Number),group,monthly,2022-08,125981.0
Under 1 Day (Number),group,monthly,2022-09,134931.0
Under 1 Day (Number),group,monthly,2022-10,136801.0
Under 1 Day (Number),group,monthly,2022-11,146631.0
Under 1 Day (Number),group,monthly,2022-12,166760.0
Under 1 Day (Number),group,monthly,2023-01,211952.0
Under 1 Day (Number),group,monthly,2023-02,206531.0
Under 1 Day (Number),group,monthly,2023-03,213290.0
Under 1 Day (Number),group,monthly,2023-04,233128.0
Under 1 Day (Number),group,monthly,2023-05,228794.0
Under 1 Day (Number),group,monthly,2023-06,213730.0
Under 1 Day (Number),group,monthly,2023-07,269994.0
Under 1 Day (Number),group,monthly,2023-08,248805.0
Under 1 Day (Number),group,monthly,2023-09,227788.0
Under 1 Day (Number),group,monthly,2023-10,236035.0
Under 1 Day (Number),group,monthly,2023-11,240351.0
Under 1 Day (Number),group,monthly,2023-12,259568.0
Under 1 Day (Number),group,monthly,2024-01,318829.0
Under 1 Day (Number),group,monthly,2024-02,323443.0
Under 1 Day (Number),group,monthly,2024-03,302921.0
Under 1 Day (Number),group,monthly,2024-04,297949.0
Under 1 Day (Number),group,monthly,2024-05,265610.0
Under 1 Day (Number),group,monthly,2024-06,255957.0
Under 1 Day (Number),group,monthly,2024-07,310267.0
Under 1 Day (Number),group,monthly,2024-08,304266.0
Under 1 Day (Number),group,monthly,2024-09,272589.0
Under 1 Day (Number),group,monthly,2024-10,276016.0
Under 1 Day (Number),group,monthly,2024-11,265563.0
Under 1 Day (Number),group,monthly,2024-12,307991.0
Under 1 Day (Number),group,monthly,2025-01,372792.0
Under 1 Day (Number),group,monthly,2025-02,338692.0
Under 1 Day (Number),group,monthly,2025-03,299495.0
Under 1 Day (Number),group,monthly,2025-04,338828.0
Under 1 Day (Number),group,monthly,2025-05,289047.0
Under 1 Day (Number),group,monthly,2025-06,289602.0
Under 1 Day (Number),group,monthly,2025-07,346672.0
Under 1 Day (Number),group,monthly,2025-08,332444.0
Under 1 Day (Number),group,monthly,2025-09,292016.0
Under 1 Day (Number),group,monthly,2025-10,305670.0
Under 1 Day (Number),group,monthly,2025-11,294391.0
Under 1 Day (Number),group,monthly,2025-12,287914.0
Under 1 Day (Number),group,monthly,2026-01,380004.0
Under 1 Day (Number),group,monthly,2026-02,349542.0
Under 1 Day (Number),group,monthly,2026-03,370452.0
Under 1 Day (Number),group,monthly,2026-04,324454.0
Under 1 Day (Number),group,monthly,2026-05,298504.0
Under 1 Day (Number),group,monthly,2026-06,282049.0
1 Day (Number),group,annual,2008,2042618.0
1 Day (Number),group,annual,2009,1907351.0
1 Day (Number),group,annual,2010,2188401.0
1 Day (Number),group,annual,2011,2464014.0
1 Day (Number),group,annual,2012,2786703.0
1 Day (Number),group,annual,2013,3065161.0
1 Day (Number),group,annual,2014,2627132.0
1 Day (Number),group,annual,2015,2729678.0
1 Day (Number),group,annual,2016,3194120.0
1 Day (Number),group,annual,2017,3481768.0
1 Day (Number),group,annual,2018,3623436.0
1 Day (Number),group,annual,2019,3667917.0
1 Day (Number),group,annual,2020,476855.0
1 Day (Number),group,annual,2021,1554.0
1 Day (Number),group,annual,2022,728475.0
1 Day (Number),group,annual,2023,2015672.0
1 Day (Number),group,annual,2024,2688281.0
1 Day (Number),group,annual,2025,2628563.0
11-14 Days (Number),group,annual,2008,187870.0
11-14 Days (Number),group,annual,2009,180572.0
11-14 Days (Number),group,annual,2010,204698.0
11-14 Days (Number),group,annual,2011,220096.0
11-14 Days (Number),group,annual,2012,221234.0
11-14 Days (Number),group,annual,2013,229503.0
11-14 Days (Number),group,annual,2014,236072.0
11-14 Days (Number),group,annual,2015,235937.0
11-14 Days (Number),group,annual,2016,232423.0
11-14 Days (Number),group,annual,2017,237865.0
11-14 Days (Number),group,annual,2018,247358.0
11-14 Days (Number),group,annual,2019,254673.0
11-14 Days (Number),group,annual,2020,54506.0
11-14 Days (Number),group,annual,2021,9670.0
11-14 Days (Number),group,annual,2022,157751.0
11-14 Days (Number),group,annual,2023,230827.0
11-14 Days (Number),group,annual,2024,251982.0
11-14 Days (Number),group,annual,2025,251308.0
15-29 Days (Number),group,annual,2008,304554.0
15-29 Days (Number),group,annual,2009,297891.0
15-29 Days (Number),group,annual,2010,352655.0
15-29 Days (Number),group,annual,2011,373692.0
15-29 Days (Number),group,annual,2012,387514.0
15-29 Days (Number),group,annual,2013,408159.0
15-29 Days (Number),group,annual,2014,438632.0
15-29 Days (Number),group,annual,2015,415627.0
15-29 Days (Number),group,annual,2016,396506.0
15-29 Days (Number),group,annual,2017,393185.0
15-29 Days (Number),group,annual,2018,396682.0
15-29 Days (Number),group,annual,2019,413372.0
15-29 Days (Number),group,annual,2020,93477.0
15-29 Days (Number),group,annual,2021,24670.0
15-29 Days (Number),group,annual,2022,228577.0
15-29 Days (Number),group,annual,2023,333361.0
15-29 Days (Number),group,annual,2024,389504.0
15-29 Days (Number),group,annual,2025,401945.0
2 Days (Number),group,annual,2008,1604872.0
2 Days (Number),group,annual,2009,1589921.0
2 Days (Number),group,annual,2010,1961054.0
2 Days (Number),group,annual,2011,2225661.0
2 Days (Number),group,annual,2012,2358745.0
2 Days (Number),group,annual,2013,2565380.0
2 Days (Number),group,annual,2014,2572346.0
2 Days (Number),group,annual,2015,2494439.0
2 Days (Number),group,annual,2016,2631041.0
2 Days (Number),group,annual,2017,2780537.0
2 Days (Number),group,annual,2018,2878519.0
2 Days (Number),group,annual,2019,2953313.0
2 Days (Number),group,annual,2020,424119.0
2 Days (Number),group,annual,2021,2805.0
2 Days (Number),group,annual,2022,796426.0
2 Days (Number),group,annual,2023,2018095.0
2 Days (Number),group,annual,2024,2491578.0
2 Days (Number),group,annual,2025,2516930.0
3 Days (Number),group,annual,2008,1184379.0
3 Days (Number),group,annual,2009,1225355.0
3 Days (Number),group,annual,2010,1636199.0
3 Days (Number),group,annual,2011,1954832.0
3 Days (Number),group,annual,2012,2058560.0
3 Days (Number),group,annual,2013,2156892.0
3 Days (Number),group,annual,2014,2265362.0
3 Days (Number),group,annual,2015,2274847.0
3 Days (Number),group,annual,2016,2406472.0
3 Days (Number),group,annual,2017,2609231.0
3 Days (Number),group,annual,2018,2771851.0
3 Days (Number),group,annual,2019,2866768.0
3 Days (Number),group,annual,2020,413544.0
3 Days (Number),group,annual,2021,3166.0
3 Days (Number),group,annual,2022,915919.0
3 Days (Number),group,annual,2023,2105369.0
3 Days (Number),group,annual,2024,2538700.0
3 Days (Number),group,annual,2025,2589970.0
30-59 Days (Number),group,annual,2008,137361.0
30-59 Days (Number),group,annual,2009,130275.0
30-59 Days (Number),group,annual,2010,130667.0
30-59 Days (Number),group,annual,2011,133536.0
30-59 Days (Number),group,annual,2012,137525.0
30-59 Days (Number),group,annual,2013,141287.0
30-59 Days (Number),group,annual,2014,140909.0
30-59 Days (Number),group,annual,2015,117063.0
30-59 Days (Number),group,annual,2016,110952.0
30-59 Days (Number),group,annual,2017,106846.0
30-59 Days (Number),group,annual,2018,106799.0
30-59 Days (Number),group,annual,2019,111332.0
30-59 Days (Number),group,annual,2020,30970.0
30-59 Days (Number),group,annual,2021,8415.0
30-59 Days (Number),group,annual,2022,83639.0
30-59 Days (Number),group,annual,2023,106919.0
30-59 Days (Number),group,annual,2024,100933.0
30-59 Days (Number),group,annual,2025,97393.0
4 Days (Number),group,annual,2008,635640.0
4 Days (Number),group,annual,2009,643047.0
4 Days (Number),group,annual,2010,874475.0
4 Days (Number),group,annual,2011,1045018.0
4 Days (Number),group,annual,2012,1094447.0
4 Days (Number),group,annual,2013,1170409.0
4 Days (Number),group,annual,2014,1286486.0
4 Days (Number),group,annual,2015,1370187.0
4 Days (Number),group,annual,2016,1470270.0
4 Days (Number),group,annual,2017,1617347.0
4 Days (Number),group,annual,2018,1756883.0
4 Days (Number),group,annual,2019,1866024.0
4 Days (Number),group,annual,2020,268598.0
4 Days (Number),group,annual,2021,3741.0
4 Days (Number),group,annual,2022,641959.0
4 Days (Number),group,annual,2023,1435373.0
4 Days (Number),group,annual,2024,1721032.0
4 Days (Number),group,annual,2025,1710627.0
5 Days (Number),group,annual,2008,361960.0
5 Days (Number),group,annual,2009,354409.0
5 Days (Number),group,annual,2010,469802.0
5 Days (Number),group,annual,2011,534996.0
5 Days (Number),group,annual,2012,559976.0
5 Days (Number),group,annual,2013,592991.0
5 Days (Number),group,annual,2014,659512.0
5 Days (Number),group,annual,2015,707376.0
5 Days (Number),group,annual,2016,780958.0
5 Days (Number),group,annual,2017,868877.0
5 Days (Number),group,annual,2018,959404.0
5 Days (Number),group,annual,2019,1042221.0
5 Days (Number),group,annual,2020,153485.0
5 Days (Number),group,annual,2021,3492.0
5 Days (Number),group,annual,2022,387222.0
5 Days (Number),group,annual,2023,803046.0
5 Days (Number),group,annual,2024,935361.0
5 Days (Number),group,annual,2025,927418.0
6 Days (Number),group,annual,2008,234338.0
6 Days (Number),group,annual,2009,227671.0
6 Days (Number),group,annual,2010,289053.0
6 Days (Number),group,annual,2011,321552.0
6 Days (Number),group,annual,2012,333623.0
6 Days (Number),group,annual,2013,353345.0
6 Days (Number),group,annual,2014,388460.0
6 Days (Number),group,annual,2015,398587.0
6 Days (Number),group,annual,2016,433629.0
6 Days (Number),group,annual,2017,491052.0
6 Days (Number),group,annual,2018,527798.0
6 Days (Number),group,annual,2019,575557.0
6 Days (Number),group,annual,2020,86341.0
6 Days (Number),group,annual,2021,3023.0
6 Days (Number),group,annual,2022,251313.0
6 Days (Number),group,annual,2023,467897.0
6 Days (Number),group,annual,2024,527880.0
6 Days (Number),group,annual,2025,527534.0
60 Days & Over (Number),group,annual,2008,55091.0
60 Days & Over (Number),group,annual,2009,49346.0
60 Days & Over (Number),group,annual,2010,49795.0
60 Days & Over (Number),group,annual,2011,47944.0
60 Days & Over (Number),group,annual,2012,48670.0
60 Days & Over (Number),group,annual,2013,51071.0
60 Days & Over (Number),group,annual,2014,50663.0
60 Days & Over (Number),group,annual,2015,46730.0
60 Days & Over (Number),group,annual,2016,44935.0
60 Days & Over (Number),group,annual,2017,40984.0
60 Days & Over (Number),group,annual,2018,40486.0
60 Days & Over (Number),group,annual,2019,42313.0
60 Days & Over (Number),group,annual,2020,26987.0
60 Days & Over (Number),group,annual,2021,13218.0
60 Days & Over (Number),group,annual,2022,42495.0
60 Days & Over (Number),group,annual,2023,41742.0
60 Days & Over (Number),group,annual,2024,45273.0
60 Days & Over (Number),group,annual,2025,36810.0
7 Days (Number),group,annual,2008,172602.0
7 Days (Number),group,annual,2009,171090.0
